sentence1	sentence2	label
显示身份信息输入错误次数过多，无法借款但是我没有输错过啊	申请输入我身份证后显示“身份信息输入错误多次，无法借款”而我并没有输错，之前也没借过，什么原因？	1
是你们的号码	刚刚打电话给我我不方便接，现在可以了	0
董事长	董事长是谁	1
不能获取验证码	借款手机验证码停机了	0
我用别的银行卡还款是不是不可以？我昨天存了一笔3255元，因为捆绑卡扣款反复失败，无奈我只能去柜台存在你们的深圳银行，现在怎么办？	怎么其他银行卡怎么还呢	0
为什么我的审批没有过	“您未满足微众银行审批要求”	1
为何我没有微粒贷呢？我的消费达不到你们要求吗你好	微粒贷逐步放开中	0
为什么每次都是电话没打就是我的电话没打通	为什么还接不到银行的电话？	1
微粒贷可以重新开通吗	关闭微粒贷之后可以重新启用吗	1
晚上你们也会电话审核吗	审核电话什么时间会打过来	1
为满足微众审批要求	怎样才可以通过审批，	0
扣款银行卡，注销	我卡销户了。怎么还了	1
借到的钱直接到银行卡上的吗	微粒贷口袋出现后原来的银行卡解绑换了别的卡还能借款吗	0
你好我想咨询下，我要更改还款卡号，怎么操作	还款银行卡变更怎么办理	1
什么原因导致借款失败呢	为什么总显示非法信息然后借款失败？	1
帮我注消	如果退出那个贷款	0
1万一天要还多少钱	2500元一天多少钱	1
剩余账单	10月份帐单	1
请问为什么显示我可以借25000元，可是总显示身份输入错误次数过多，无法借款？	为什么我借款它显示，身份信息多次输入错误，不能借款，但是我没有输错呀	1
21号卡上有钱为什么还没还款	下月还多少	0
可不可以发一个结清证明	我已还清26000左右	0
你好我可以向你部贷款吗？	1:微粒贷介绍	0
必须充值才能付款吗	怎么提现	0
你好，请问我微粒贷借款为什么评估未通过	为什么上午能点开借钱下午就点不开，说未通过审核	0
15号借款，还款日是几号	8月27号借什么时候还款	1
假如在期限前还清贷款是按照贷款时间长，来计算利息费用吗？	利息百分之多少	1
以前号不用了更换电话号	怎么换手机号	1
微信怎么还	不能体现到零钱吗？	0
今天还款失败！我卡上余额够的呀！	还款说失败了呢，卡上有钱的	1
我的扣款失败了，今天是还款日，我刚从外地回来，存上，麻烦扣款吧	昨天忘记赚钱卡上了，会影响我信用吗？	0
借款后多久才会有银行电话确认？	为什么借款后显示银行电话确认，几个小时还没有接到电话	0
为什么一直显示综合评估未通过	为什么还是未通过呢	1
我的还清证明开出来了吗	我的本期还清吗	0
如何借款	征信度，怎么来	0
扣款未成功什么时候再扣	那利息什时候算？	0
QQ跟微信微粒贷带是连一起的吗	QQ微粒贷和微信的微粒贷有什么区别	1
什么时候可以借钱给我？	我这个微信什么时候可以贷款	1
你好！还款总是不成功问责回事	为什么老是说还款失败	1
基金限额	我想问下微众的国华月月盈赎回是否只能到微众卡？	0
我想问下我这期还款扣了吗	扣了钱了吗？	1
为什么每次进微粒贷都没额度呢	qq钱包有微粒贷，但是不显示贷款额度是什么原因呢	1
开不了	开户不成功，银行卡，姓名不符	0
众享太平90知道什么时候会有售吗	为什么看不到众享太平90	0
哪里查看合同	能否开具借款合同	0
3#解决不了根本问题。。忽悠人	不是有借款服务吗	0
开通微粒贷必须先绑定银行卡吗	征信报告	0
我有一笔借款等银行确认，我现在能取消吗	不想借款取消申请	1
何时我的微粒贷款可以借款	借完后什么时候可以在借	0
为什么会无法查看额度	为什么还完两笔额度没有恢复	0
你好请问怎么提高额度的？	在那申请提升额度	0
你们发什通知，不能贷呀，	在电话确认信息之前如何取消贷款申请	0
一般多长时间会打电话	什么时候可以再次致电？	0
借款银行卡	不是本人银行卡可以吗	0
怎么利息	如果借五千那一天多少利息	1
能现在取消申请借款	取消借款在哪里	1
为什么我不符合审批条件	为什么不符合审批要求	1
我要换绑定的银行卡	银行卡邦定了都不可以的	1
一直是输入验证码	为什么我的卡换了电话号码验证码还是发在以前的号码上	0
你好！怎么计算还款日的？例如我20号借了5000，那下个月还款日是几号？	今天还款日到了，为何不扣款？	0
如何注册	威力带怎样开通	1
一般情况下什么时候可以到到账了就会收到短信	一班多少时间放款	1
我要解除绑定的银行卡	我绑定的银行卡，身份证号都没错	0
上个月系统问题推迟了几天还款算不算逾期？	19号到期还款，明天还是否逾期	1
再次扣款还不成功	凌晨扣款失败，当天再存进去，算逾期吗？	0
账单已经还了，为何还显示之前的账单日	账单还清	0
为何有些人说提前还清贷款后续就貸不了	你好，我之前办过微粒贷，现已提前还清，现我在银行申请房贷，能否请你们给我办理结清证明	0
7月13日是几点扣款？	13号什么时间扣款？	1
2天都没打电话过来呀	2次没听到电话怎么办	0
开通了却没额度	微粒贷不是所有人都有吗	0
怎么微信里微粒不见了。	我QQ上微粒贷怎么不见了	1
怎么额度从16000降到5000了	额度下降什么原因	1
刚刚来电话没接到	没接到申请电话	1
换手机也没用	怎么修改绑定的电话号码	1
可以直接提现金使用吗	请问这个钱可以取出来用吗	1
还款借记卡更换怎么换不了！	我还款帐号变了，怎样更改？	1
我的卡里有钱你们没有扣，为什么显示我逾期，会上征信吗，如果上了是谁的责任	要等多jm久	0
为什么我显示未满足贷款条件	不满足要求什么意思	1
为什么我没有邀请的	我qq这个月6号被邀请了，现在就是微信没有	0
可以关了吗？	怎样注销微粒代	1
借1000块，逾期五天还	如何查看已经逾期	0
20号应还款～几号存钱合适？	18号的还款日19号还可以吗	0
开户总失败是什么原因	点了开不了	1
1:何时会邀请我使用微粒贷2:没有微粒贷可以申请	开通了都没有额度吗	0
你好我的审核为什么没有通过	不是这个问题，我是借款过了，没通过	0
怎么才能把额度提高	您好，咱这能贷多少啊？	0
昨天打电话给我没有接到	为什么今天从活期转出没到账？	0
延期一天吧。我微信取款每到银行卡	你好，我4月1号应还款，能推迟几天吗	1
你好我想贷款20万	1000元用半个月多少钱	0
咋样才能申请微粒贷款	借款我申请	0
13号什么时间扣款？	5点前会自动扣款是吧	0
你好,今天微信登陆不上,怎么回事?	你好，登录不上呢	1
农业银行尚都支行转5万给我先啊	工行。程行	1
还是开通不了！	我早已开了户呀进入不了打开手势密码的页面	0
其它银行卡怎么手动还？	怎样手动添加其他银行卡？	0
你好早上不是还款成功了吗	扣了钱还说我没还	1
哪里领取优惠券？	优惠券怎么领啊	1
借据信息页	如何查看借据	1
如何成为微粒贷客户	怎么一直没有邀请	0
为什么会说我那不符合呀	为什么借款申请还没通过	1
你们今天怎么不扣款啊，你们不扣款会不会影响我的征信，我是还了的啊，你们自己不扣	请扣钱	1
未满足审批要求是怎么回事	审批要求	0
如何可以改还款日	可否更改最后还款日期末	1
怎么借款失败？	借款提交失败什么原因如果我重新写资料应该点做	1
能先取消嘛？	那如何取消呢	1
无法查看信用额度	还款几期，为什么没有额度	0
为什麽我的评估未通過？	为什么评估不足	1
无法查询额度	为啥我看不了额度	1
不是说有红包啊	什么时候抢红包	0
可以逾期一天还款吗	逾期几天还款可行？	0
事情是这样的，我有个朋友微信里面有个微粒贷的，我的微信怎么没有的	不开心！我为什么没有！我要我要我就	1
怎样改还款银行卡号	如何修改还款方式	0
你好我也想借点贷款怎么办理	借贷	1
怎么修改还款卡号？	如何更改还款额度	0
怎样取消	4千不要	0
借款的钱打到绑定的银行卡里？	借款成功是否钱款直接打入我绑定的银行借记卡	1
你们这个是否安全呢	要填资料吗	0
超过还款日一天还款会影响个人信用吗	19号当天还算逾期吗	0
为什么我请求借款失败	为什么总是显示借款失败，用户信息不匹配？	1
我以前关闭微粒货，现在想重新开通	微粒贷提前结清后是否可以再次使用	0
支持哪些银行	借款成功是不是直接到我绑定的银行卡吗？	0
何时扣款啊？	可以用几天还几天的利息吗	0
提前还款可以不全部还完，先只还一部分吗？	还款不能直接用微信零钱？	0
然后呢？	申请了借款，怎么不来确认电话呢	0
我用其他银行卡怎么还款？	其他银行卡怎么还款	1
还款是否成功？	我的还款成功了吗	1
我出了图标，怎么查看不了额度？	可以借，但是就是现实无法查看额度	0
2:微粒贷页面被锁，提示“当前无法借款”	开通微粒贷如何开通	0
不能用于哪些用途	不能用于什么	1
你好。你那里利息怎么算的啊	如何算	1
人家都有微粒贷，为啥我手机提示等待呢	R8207手机可以吗	0
不能借钱	不想借钱可是退不出咋办？	0
